0,19.25449944
10,15.71660423
20,13.48115349
30,11.0055933
40,8.479344368
50,7.401969433
60,7.714312553
70,7.186004639
80,7.377719879
90,7.893240452
100,6.830270767
110,6.968308449
120,7.064486027
130,6.671986103
140,7.14157629
150,7.265678883
160,6.388505936
170,6.723844051
180,6.881220818
190,6.617604733
200,6.555856228
210,7.396575928
220,6.81360817
230,6.954488754
240,6.749211311
250,6.312384129
260,6.858671188
270,5.950061798
280,6.290234089
290,6.157671928
300,6.163149834
310,5.93758297
320,5.798757553
330,6.186376572
340,6.078128815
350,6.201069355
360,6.422849655
370,5.929624557
380,6.380393028
390,5.788424492
400,5.976723671
410,5.814626217
420,6.100306511
430,6.072365761
440,6.21237278
450,6.046411991
460,6.363945961
470,6.32675457
480,5.871458054
490,6.019892693
500,6.122964859
