0,17.036155700683594
10,13.100724220275879
20,9.575002670288086
30,8.040505409240723
40,7.994012832641602
50,7.305150032043457
60,7.923754692077637
70,6.9717020988464355
80,6.907027244567871
90,6.486179828643799
100,6.374547958374023
110,6.771496772766113
120,6.5255961418151855
130,6.604123115539551
140,6.434972286224365
150,6.382944107055664
160,6.132564067840576
170,6.251188278198242
180,6.070111274719238
190,6.093077659606934
200,6.046478748321533
210,6.073382377624512
220,5.87033748626709
230,6.013145923614502
240,5.925742149353027
250,5.8826727867126465
260,6.137201309204102
270,5.92099666595459
280,5.871761322021484
290,5.930612564086914
300,5.897237777709961
310,6.06430196762085
320,5.617453575134277
330,5.801130771636963
340,5.80914306640625
350,5.852849006652832
360,5.959499359130859
370,5.694016456604004
380,5.927624225616455
390,5.89166259765625
400,5.694561958312988
410,5.564233303070068
420,5.662449836730957
430,5.8340911865234375
440,5.826296806335449
450,5.802887916564941
460,5.695985794067383
470,5.612818241119385
480,5.726200580596924
490,5.87038516998291
500,5.559417724609375
510,5.686976432800293
520,5.564542770385742
530,5.462410926818848
540,5.727695941925049
550,5.983977317810059
560,5.546797752380371
570,6.022788047790527
580,5.545440673828125
590,5.8126325607299805
600,5.6580705642700195
610,5.430723190307617
620,5.625730991363525
630,5.415249347686768
640,5.72054386138916
650,5.488887786865234
660,5.526381969451904
670,5.51558780670166
680,5.428333759307861
690,5.807556629180908
700,5.610127925872803
710,5.747476100921631
720,5.436869144439697
730,5.36944580078125
740,5.535600662231445
750,5.421630859375
760,5.464512825012207
770,5.396503448486328
780,5.4147467613220215
790,5.478221416473389
800,5.535314559936523
810,5.504295349121094
820,5.152078628540039
830,5.230985641479492
840,5.3763346672058105
850,5.224146366119385
860,5.244722366333008
870,5.198565483093262
880,5.2614898681640625
890,5.281556129455566
900,5.191664695739746
910,5.198521137237549
920,5.700034141540527
930,5.400811672210693
940,5.2780914306640625
950,5.319356918334961
960,5.287623405456543
970,5.254852294921875
980,5.162267684936523
990,5.1047234535217285
1000,5.05058479309082
1010,5.135454177856445
1020,5.407161712646484
1030,5.235642910003662
1040,5.148139953613281
1050,5.647371292114258
1060,5.138786792755127
1070,5.058967590332031
1080,4.816866397857666
1090,5.098161220550537
1100,5.167168617248535
1110,5.163933753967285
1120,5.147360801696777
1130,5.195919990539551
1140,5.125374794006348
1150,4.982664585113525
1160,5.057898044586182
1170,5.140249729156494
1180,5.113913536071777
1190,4.987544059753418
1200,4.971513748168945
1210,5.1611809730529785
1220,5.311710357666016
1230,5.055111408233643
1240,5.145501136779785
1250,4.995944976806641
1260,4.9018402099609375
1270,5.284274578094482
1280,5.037387847900391
1290,5.175329208374023
1300,5.122878074645996
1310,5.200872421264648
1320,4.874610900878906
1330,4.889125347137451
1340,4.933663845062256
1350,5.365115642547607
1360,4.853954792022705
1370,5.336225509643555
1380,5.1828813552856445
1390,5.2140655517578125
1400,4.967455863952637
1410,5.162782669067383
1420,4.984446048736572
1430,4.8423871994018555
1440,4.910071849822998
1450,5.079063892364502
1460,4.840682506561279
1470,5.005812168121338
1480,4.8602614402771
1490,4.742892265319824
1500,4.90053653717041
1510,4.979854106903076
1520,4.777068138122559
1530,5.069509029388428
1540,4.981734275817871
1550,4.932345867156982
1560,4.903047561645508
1570,4.582427978515625
1580,4.817985534667969
1590,4.748966217041016
1600,4.720084190368652
1610,4.796913146972656
1620,4.924622535705566
1630,4.798022270202637
1640,4.686863422393799
1650,4.880245208740234
1660,4.736327171325684
1670,4.720093727111816
1680,4.645430564880371
1690,4.717907428741455
1700,4.9337897300720215
1710,4.508289337158203
1720,4.669393062591553
1730,4.677397727966309
1740,4.542036056518555
1750,4.574126243591309
1760,4.701193809509277
1770,4.52639627456665
1780,4.626065254211426
1790,4.604519844055176
1800,4.669525146484375
1810,4.6985883712768555
1820,4.60069465637207
1830,4.766785621643066
1840,4.944440841674805
1850,4.473520278930664
1860,4.680624008178711
1870,4.555944442749023
1880,4.68031644821167
1890,4.420188903808594
1900,4.675266265869141
1910,4.594903945922852
1920,4.753580093383789
1930,4.884321212768555
1940,4.504110336303711
1950,4.592739105224609
1960,4.470577239990234
1970,4.611959457397461
1980,4.651834011077881
1990,4.484560012817383
2000,4.562565326690674
2010,4.660374641418457
2020,4.617311477661133
2030,4.58028507232666
2040,4.476276397705078
2050,4.790539741516113
2060,4.569998264312744
2070,4.596400260925293
2080,4.525393486022949
2090,4.786773681640625
2100,4.416781425476074
2110,4.430207252502441
2120,4.6273651123046875
2130,4.536724090576172
2140,4.6161394119262695
2150,4.434337615966797
2160,4.363457679748535
2170,4.232032775878906
2180,4.527331352233887
2190,4.47770881652832
2200,4.458467960357666
2210,4.450617790222168
2220,4.645346641540527
2230,4.263530731201172
2240,4.545051574707031
2250,4.346195697784424
2260,4.4837236404418945
2270,4.417211055755615
2280,4.685152530670166
2290,4.407993793487549
2300,4.138232707977295
2310,4.46442985534668
2320,4.3662848472595215
2330,4.29305362701416
2340,4.619108200073242
2350,4.450510501861572
2360,4.324423313140869
2370,4.311075687408447
2380,4.197888374328613
2390,4.54426383972168
2400,4.389784336090088
2410,4.476968765258789
2420,4.289475917816162
2430,4.423352241516113
2440,4.285668849945068
2450,4.4749956130981445
2460,4.140058994293213
2470,4.394957542419434
2480,4.372265338897705
2490,4.157163143157959
2500,4.234274387359619
2510,4.242484092712402
2520,4.4506659507751465
2530,4.165788650512695
2540,4.2585039138793945
2550,4.358799457550049
2560,4.405170917510986
2570,4.076725006103516
2580,4.714939117431641
2590,4.217156887054443
2600,4.311256408691406
2610,4.230668544769287
2620,4.19539213180542
2630,4.083893299102783
2640,4.088071346282959
2650,4.204959869384766
2660,4.106844425201416
2670,4.125900745391846
2680,4.083332061767578
2690,3.9758753776550293
2700,4.302206993103027
2710,4.166666030883789
2720,4.24599552154541
2730,4.2164411544799805
2740,4.201864719390869
2750,4.082435131072998
2760,4.203170299530029
2770,4.301061630249023
2780,4.156116962432861
2790,4.36821985244751
2800,4.129275798797607
2810,3.9787545204162598
2820,4.072535037994385
2830,3.983360528945923
2840,4.199609279632568
2850,4.024374961853027
2860,4.061919689178467
2870,4.388636589050293
2880,4.069095611572266
2890,4.348642349243164
2900,3.861158847808838
2910,4.012631893157959
2920,4.08768367767334
2930,3.883143424987793
2940,4.245611667633057
2950,4.024707794189453
2960,4.071805000305176
2970,4.19194221496582
2980,3.9687883853912354
2990,3.878913402557373
3000,4.022147178649902
3010,3.9222588539123535
3020,4.198283672332764
3030,4.230315208435059
3040,4.090323448181152
3050,4.308596611022949
3060,3.81777286529541
3070,4.1729631423950195
3080,4.065334796905518
3090,4.10727071762085
3100,3.852642059326172
3110,3.9147372245788574
3120,3.9191484451293945
3130,4.012195587158203
3140,4.185909748077393
3150,4.171536922454834
3160,3.8952760696411133
3170,4.129633903503418
3180,4.035490989685059
3190,4.333725929260254
3200,4.014030456542969
3210,3.9282360076904297
3220,4.014596939086914
3230,3.7365305423736572
3240,3.758173942565918
3250,3.921996593475342
3260,3.925236463546753
3270,4.051307678222656
3280,3.9672739505767822
3290,3.965909957885742
3300,4.342092990875244
3310,4.335077285766602
3320,3.962273597717285
3330,3.9109482765197754
3340,3.8855156898498535
3350,3.866236925125122
3360,3.772571086883545
3370,3.6704208850860596
3380,4.184993743896484
3390,4.005518436431885
3400,4.2061967849731445
3410,3.886453151702881
3420,3.7832093238830566
3430,4.044426918029785
3440,4.030599594116211
3450,3.9236578941345215
3460,3.921722173690796
3470,3.659595012664795
3480,3.939697265625
3490,3.8406319618225098
3500,3.7239959239959717
3510,3.855325222015381
3520,3.8882787227630615
3530,3.6283607482910156
3540,3.7611515522003174
3550,3.6538782119750977
3560,3.8262767791748047
3570,3.663520336151123
3580,3.7133595943450928
3590,3.9464874267578125
3600,3.855285167694092
3610,3.9461162090301514
3620,4.1060709953308105
3630,3.657867908477783
3640,3.534377098083496
3650,3.6976757049560547
3660,3.58913516998291
3670,4.0059943199157715
3680,3.8425943851470947
3690,3.6805648803710938
3700,3.640993595123291
3710,3.7614431381225586
3720,3.755343437194824
3730,3.8301777839660645
3740,3.828704357147217
3750,3.913541078567505
3760,3.648021697998047
3770,3.977855682373047
3780,3.7852799892425537
3790,3.7920994758605957
3800,3.5738048553466797
3810,3.661205768585205
3820,4.052737236022949
3830,3.5114102363586426
3840,3.86759090423584
3850,3.6642584800720215
3860,3.860109567642212
3870,3.9266090393066406
3880,3.711890697479248
3890,4.20911979675293
3900,3.75722336769104
3910,3.708786725997925
3920,3.6918230056762695
3930,3.69633412361145
3940,4.017393589019775
3950,3.7792129516601562
3960,3.5676615238189697
3970,3.6615171432495117
3980,3.7366178035736084
3990,3.857802391052246
4000,3.890193462371826
4010,3.775631904602051
4020,3.6192569732666016
4030,3.7505362033843994
4040,3.711467742919922
4050,3.571774482727051
4060,3.5015316009521484
4070,3.6434249877929688
4080,3.7378151416778564
4090,3.4611027240753174
4100,3.4802465438842773
4110,3.514799118041992
4120,4.058386325836182
4130,3.64768123626709
4140,3.723442792892456
4150,4.217405796051025
4160,3.498847007751465
4170,3.6514670848846436
4180,3.7869205474853516
4190,3.4074387550354004
4200,3.7126717567443848
4210,3.415357828140259
4220,3.8564300537109375
4230,3.7238523960113525
4240,3.628654956817627
4250,3.4684338569641113
4260,3.5842366218566895
4270,3.552637815475464
4280,3.3699686527252197
4290,3.4784839153289795
4300,3.611194610595703
4310,3.852972984313965
4320,3.4113829135894775
4330,3.4782447814941406
4340,3.7749428749084473
4350,3.7747344970703125
4360,3.625169515609741
4370,3.4652647972106934
4380,3.437999725341797
4390,3.400862216949463
4400,3.7321701049804688
4410,3.735414505004883
4420,3.555778980255127
4430,3.4324984550476074
4440,3.4624483585357666
4450,3.647840976715088
4460,3.790753126144409
4470,3.6109676361083984
4480,3.9297096729278564
4490,3.4524593353271484
4500,3.606505870819092
4510,3.7177648544311523
4520,3.590627670288086
4530,3.6888720989227295
4540,3.440402030944824
4550,3.762885570526123
4560,3.5624194145202637
4570,3.6113414764404297
4580,3.460566997528076
4590,3.575103998184204
4600,3.5924086570739746
4610,3.793860912322998
4620,3.4754478931427
4630,3.657097101211548
4640,3.2460780143737793
4650,3.3953003883361816
4660,3.4169273376464844
4670,3.4744839668273926
4680,3.2820305824279785
4690,3.8807430267333984
4700,3.61891770362854
4710,3.436188220977783
4720,3.8127968311309814
4730,4.091030120849609
4740,3.502537727355957
4750,3.5795788764953613
4760,3.6471166610717773
4770,3.535576820373535
4780,3.722011089324951
4790,3.721985340118408
4800,3.6588244438171387
4810,3.4988090991973877
4820,3.4150896072387695
4830,3.515378475189209
4840,3.254271984100342
4850,3.2508301734924316
4860,3.355379581451416
4870,3.3635644912719727
4880,3.4192824363708496
4890,3.55391788482666
4900,3.531245470046997
4910,3.3096046447753906
4920,3.4434123039245605
4930,3.519531726837158
4940,3.3242881298065186
4950,3.4811272621154785
4960,3.874436855316162
4970,3.497591972351074
4980,3.289856195449829
4990,3.7152047157287598
5000,3.4435806274414062
5010,3.4703643321990967
5020,3.419377326965332
5030,3.5105583667755127
5040,3.5642476081848145
5050,3.2034478187561035
5060,3.377037525177002
5070,3.4467129707336426
5080,3.5754194259643555
5090,3.3879222869873047
5100,3.3588969707489014
5110,3.4276466369628906
5120,3.5127687454223633
5130,3.6966757774353027
5140,3.657382011413574
5150,3.296525716781616
5160,3.3851985931396484
5170,3.5476956367492676
5180,3.7243576049804688
5190,3.187690258026123
5200,3.5554139614105225
5210,3.4902944564819336
5220,3.0601186752319336
5230,3.4385783672332764
5240,3.553035020828247
5250,3.339447498321533
5260,3.3026814460754395
5270,3.5753045082092285
5280,3.28247332572937
5290,3.479062557220459
5300,3.5300891399383545
5310,3.310825824737549
5320,3.4170327186584473
5330,3.3671488761901855
5340,3.3149797916412354
5350,3.4160642623901367
5360,3.4389476776123047
5370,3.2110040187835693
5380,3.1712377071380615
5390,3.3761374950408936
5400,3.341311454772949
5410,3.816260576248169
5420,3.0871939659118652
5430,3.572338104248047
5440,3.3440933227539062
5450,3.8565659523010254
5460,3.6770615577697754
5470,3.557060718536377
5480,3.53920316696167
5490,3.510603904724121
5500,3.342588424682617
5510,3.4917778968811035
5520,3.6068930625915527
5530,3.406522274017334
5540,3.2373948097229004
5550,3.2720279693603516
5560,3.349919080734253
5570,3.2504658699035645
5580,3.240455150604248
5590,3.4626502990722656
5600,3.445585012435913
5610,3.2435638904571533
5620,3.5364556312561035
5630,3.531092882156372
5640,3.390049934387207
5650,3.214350700378418
5660,3.1758010387420654
5670,3.212949275970459
5680,3.228604316711426
5690,3.0815987586975098
5700,3.4928760528564453
5710,3.6036739349365234
5720,3.157297134399414
5730,3.224000930786133
5740,3.1521592140197754
5750,2.9634368419647217
5760,3.3462774753570557
5770,3.2138938903808594
5780,3.0931832790374756
5790,3.65169620513916
5800,3.2946033477783203
5810,3.602785348892212
5820,3.3168883323669434
5830,3.1985278129577637
5840,3.2294607162475586
5850,3.275210380554199
5860,3.458803653717041
5870,3.3497111797332764
5880,3.6115055084228516
5890,3.512906551361084
5900,3.437836170196533
5910,3.352691173553467
5920,3.430922031402588
5930,3.1932733058929443
5940,3.1624398231506348
5950,3.620296001434326
5960,3.3881192207336426
5970,3.0782582759857178
5980,3.5252199172973633
5990,3.2128453254699707
6000,3.034013271331787
6010,3.595104694366455
6020,3.6167850494384766
6030,3.360927104949951
6040,3.483055830001831
6050,3.541811466217041
6060,3.3687896728515625
6070,2.9171900749206543
6080,3.245967388153076
6090,3.3516125679016113
6100,3.40067720413208
6110,3.303105354309082
6120,3.311519145965576
6130,3.2511799335479736
6140,3.591773271560669
